"label","id","Degree","Betweenness","Pagerank","Cluster","Gene","Strain","Diameter","Count","N","Essential","Var","TIGR4.old.x","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description","Essential.Count","Essential.Call","TIGR4.old.y","TIGR4.new","TAIWAN.19F.new","D39.old","D39.new"
"SPT_0997",501,2,1004,0.000115193531587106,2122,"SPT_RS04925","19F",0.00223799839493934,372,371,TRUE,1.72586820377907,"SP_1231","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","Phosphopantothenoylcysteine decarboxylase",13,"Evolvable.Essential","SP_1231","SP_RS06035","SPT_RS04925","SPD_1089","SPD_RS05770"
"SPT_1188",502,4,0,0.012854300452118,3129,"SPT_RS05885","19F",0.00243428010116266,370,370,FALSE,1.92387900543813,"SP_1162","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,""," dihydrolipoamide acetyltransferase",0,"Nonessential","SP_1162","SP_RS05730","SPT_RS05885","SPD_1026","SPD_RS05460"
"SPT_0428",503,2,3,1.33340466227598e-17,2886,"SPT_RS02160","19F",0.0160637752475625,372,371,TRUE,0.413492763539505,"SP_0383","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaK2","Phosphomevalonate kinase (EC 2.7.4.2)",15,"Essential","SP_0383","SP_RS01880","SPT_RS02160","SPD_0348","SPD_RS01850"
"SPT_0427",504,1,0,5.30368090487872e-18,1621,"SPT_RS02155","19F",0.00791123360821289,372,371,TRUE,0.445931151540118,"SP_0382","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaD","Diphosphomevalonate decarboxylase (EC 4.1.1.33)",15,"Essential","SP_0382","SP_RS01875","SPT_RS02155","SPD_0347","SPD_RS01845"
"SPT_0902",505,42,1046.13563360976,0.428077524343406,3396,"SPT_RS04475","19F",0.0132976538662097,372,371,FALSE,0.425071654849949,"SP_1371","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroA","3-phosphoshikimate 1-carboxyvinyltransferase",0,"Nonessential","SP_1371","SP_RS06720","SPT_RS04475","SPD_1205","SPD_RS06360"
"SPT_1736",506,2,54.1792299551034,0.000175588698036251,2586,"SPT_RS08640","19F",0.028538003572149,372,371,FALSE,0.837014905732303,"SP_1813","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"trpF","N-(5'-phosphoribosyl)anthranilate isomerase",0,"Nonessential","SP_1813","SP_RS09000","SPT_RS08640","SPD_1598","SPD_RS08450"
"SPT_1737",507,3,78.7526417725672,0.000279106226326561,3988,"SPT_RS08645","19F",0.0154615612714081,372,371,FALSE,0.724104369566806,"SP_1814","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"trpC","indole-3-glycerol-phosphate synthase",0,"Nonessential","SP_1814","SP_RS09005","SPT_RS08645","SPD_1599","SPD_RS08455"
"SPT_0897",508,2,13.1704776995461,6.47416689160774e-05,2769,"SPT_RS04450","19F",0.00892147250265401,372,371,FALSE,0.374315086583761,"SP_1376","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroE","Shikimate 5-dehydrogenase",0,"Nonessential","SP_1376","SP_RS06745","SPT_RS04450","SPD_1210","SPD_RS06385"
"SPT_1497",509,2,21.326964315765,0.0061802524673063,2884,"SPT_RS07440","19F",0.00674360248323346,372,371,FALSE,0.756261058962308,"SP_1555","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"DapB","Dihydrodipicolinate reductase",3,"Evolvable.Essential","SP_1555","SP_RS07670","SPT_RS07440","SPD_1387","SPD_RS07300"
"SPT_0086",510,2,14.7941862432447,0.000514903690958231,2397,"SPT_RS00440","19F",0.00430158072650431,372,371,FALSE,0.883863578549729,"SP_0047","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purM","phosphoribosylaminoimidazole synthetase",0,"Nonessential","SP_0047","SP_RS00280","SPT_RS00440","SPD_0054","SPD_RS00290"
"SPT_0092",511,3,3.73062271062271,0.000250200898937761,2739,"SPT_RS00470","19F",0.0155437778260835,372,371,FALSE,0.721744537501654,"SP_0054","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purK","phosphoribosylaminoimidazole carboxylase ATPase subunit",0,"Nonessential","SP_0054","SP_RS00310","SPT_RS00470","SPD_0060","SPD_RS00320"
"SPT_1364",512,1,0,0.000115176136432731,3648,"SPT_RS06785","19F",0.00577179129822158,372,371,TRUE,0.591456281883735,"SP_0839","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"coaA","pantothenate kinase",15,"Essential","SP_0839","SP_RS04105","SPT_RS06785","SPD_0733","SPD_RS03880"
"SPT_0094",513,5,54.8423301843155,0.000405473181989654,2679,"SPT_RS00480","19F",0.00110399486544279,372,371,FALSE,0.521324868592934,"SP_0056","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purB","adenylosuccinate lyase",6,"Evolvable.Essential","SP_0056","SP_RS00320","SPT_RS00480","SPD_0062","SPD_RS00330"
"SPT_0483",514,5,71.1313260091589,0.0489174966726736,1117,"SPT_RS02420","19F",0.00294838713379539,372,371,FALSE,1.73757989553521,"SP_0447","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"ilvC","ketol-acid reductoisomerase (EC 1.1.1.86)",0,"Nonessential","SP_0447","SP_RS02200","SPT_RS02420","SPD_0406","SPD_RS02160"
"SPT_0338",515,2,0,0.000195203048503957,2729,"SPT_RS01710","19F",0.0107320871689288,372,371,TRUE,0.443228073082892,"SP_0292","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"","Bifunctional folate synthesis protein [Includes: Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase); 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase) (HPPK)]",15,"Essential","SP_0292","SP_RS01435","SPT_RS01710","SPD_0272","SPD_RS01455"
"SPT_0711",516,8,2273.62267107583,0.00200273489781513,2825,"SPT_RS03540","19F",0.0155446421931279,372,371,TRUE,0.733875226427259,"SP_0689","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"murG","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase",15,"Essential","SP_0689","SP_RS03375","SPT_RS03540","SPD_0599","SPD_RS03205"
"SPT_0456",517,45,1951.9796618161,3.24982702200111e-06,1230,"SPT_RS02295","19F",0.00239234948856179,372,371,TRUE,0.661178896166583,"SP_0419","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","enoyl-ACP reductase (EC 1.3.1.9)",15,"Essential","SP_0419","SP_RS02070","SPT_RS02295","SPD_0382","SPD_RS02045"
"SPT_0459",518,44,453.875288214452,8.56036810777835e-07,2868,"SPT_RS02310","19F",0.00040642507912197,372,371,TRUE,0.742666170822694,"SP_0422","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"fabF","3-oxoacyl-ACP synthase (EC 2.3.1.179)",15,"Essential","SP_0422","SP_RS02085","SPT_RS02310","SPD_0385","SPD_RS02060"
"SPT_0461",519,47,552.595460537628,9.99419384676702e-07,1870,"SPT_RS02320","19F",0.00802946488334281,372,371,TRUE,0.873319955330646,"SP_0424","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"fabZ","(3R)-hydroxymyristoyl-ACP dehydratase",15,"Essential","SP_0424","SP_RS02095","SPT_RS02320","SPD_0387","SPD_RS02070"
"SPT_1563",520,57,67.9838095791373,1.7721293182562e-05,2532,"SPT_RS07760","19F",0.00237123544080246,372,371,FALSE,0.584442576673241,"SP_1624","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative acyltransferase",15,"Essential","SP_1624","SP_RS08010","SPT_RS07760","SPD_1437","SPD_RS07570"
"SPT_0458",521,54,505.438968320901,6.05148865174163e-07,4083,"SPT_RS02305","19F",0.00235360557703392,372,371,TRUE,0.69950229596941,"SP_0421","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"fabG","3-ketoacyl-ACP reductase (EC 1.1.1.100)",15,"Essential","SP_0421","SP_RS02080","SPT_RS02305","SPD_0384","SPD_RS02055"
"SPT_0454",522,1,0,7.43583136157991e-09,2583,"SPT_RS02285","19F",0.00250938472374936,372,371,TRUE,0.950138513176796,"SP_0417","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","3-oxoacyl-ACP synthase",15,"Essential","SP_0417","SP_RS02060","SPT_RS02285","SPD_0380","SPD_RS02035"
"SPT_0457",523,5,18.7906849315068,9.67717776859894e-07,3455,"SPT_RS02300","19F",0.00177411085284699,372,371,TRUE,0.56186822491481,"SP_0420","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","ACP S-malonyltransferase (EC 2.3.1.39)",15,"Essential","SP_0420","SP_RS02075","SPT_RS02300","SPD_0383","SPD_RS02050"
"SPT_0462",524,5,2,2.38816972728109e-17,2826,"SPT_RS02325","19F",0.000546326133415029,372,371,FALSE,0.955458818564461,"SP_0425","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"accC","acetyl-CoA carboxylase biotin carboxylase subunit",15,"Essential","SP_0425","SP_RS02100","SPT_RS02325","SPD_0388","SPD_RS02075"
"SPT_1823",525,1,0,5.23446046640783e-18,895,"SPT_RS09075","19F",0.00359995746892398,372,371,FALSE,0.779281158150352,"SP_1900","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"birA","biotin--protein ligase",15,"Essential","SP_1900","SP_RS09440","SPT_RS09075","SPD_1680","SPD_RS08885"
"SPT_0309",526,39,613.984726840932,4.13878474428695e-05,1593,"SPT_RS01560","19F",0.00439275772097531,372,371,TRUE,0.825135040454881,"SP_0262","Membrane","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"","phosphatidate cytidylyltransferase",15,"Essential","SP_0262","SP_RS01285","SPT_RS01560","SPD_0244","SPD_RS01310"
"SPT_1235",527,26,0,9.4420284823153e-06,1849,"SPT_RS06125","19F",0.0103750462241691,372,371,FALSE,0.392839210527747,"SP_0968","Membrane","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"dgkA","diacylglycerol kinase",0,"Nonessential","SP_0968","SP_RS04800","SPT_RS06125","SPD_0856","SPD_RS04565"
"SPT_1866",528,22,2.83209528688525,6.40390628294264e-05,3311,"SPT_RS09285","19F",0.0324474304126503,375,371,FALSE,0.545084184366399,"SP_1916",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","",0,"Nonessential","SP_1916","SP_RS09640","SPT_RS09285","SPD_1719","SPD_RS09085"
"SPT_0137",529,1,0,2.04005827938282e-10,1701,"SPT_RS00690","19F",0.00252520375765698,372,371,FALSE,0.504516741643307,"SP_0103","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,""," Capsular polysaccharide biosynthesis protein",15,"Essential","SP_0103","SP_RS00520","SPT_RS00690","SPD_0099","SPD_RS00520"
"SPT_1754",530,2,503,1.66025675095934e-08,3835,"SPT_RS08740","19F",0.00539176889090751,372,371,TRUE,0.512904409571612,"SP_1837",NA,"METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"","capsular polysaccharide biosynthesis protein",15,"Essential","SP_1837","SP_RS09110","SPT_RS08740","SPD_1619","SPD_RS08560"
"SPT_0906",531,4,263.504304545301,1.23422546563307e-07,4102,"SPT_RS04495","19F",0.0133069171461949,372,371,FALSE,0.569979425621219,"SP_1367","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"LicD3","Lipopolysaccharide cholinephosphotransferase LicD3",15,"Essential","SP_1367","SP_RS06695","SPT_RS04495","SPD_1201","SPD_RS06340"
"SPT_0958",532,2,471.999122289901,6.73385226624721e-07,1654,"SPT_RS04740","19F",0.00594668372718689,372,371,FALSE,0.511618572738109,"SP_1270","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"TarJ","Ribulose-5-phosphate reductase",15,"Essential","SP_1270","SP_RS06225","SPT_RS04740","SPD_1126","SPD_RS05955"
"SPT_0961",533,3,503,4.34897532444889e-10,1909,"SPT_RS04755","19F",0.00370366957279845,372,371,TRUE,0.546297666025447,"SP_1267","Extracellular","METABOLISM","METABOLISM",NA,"Cell wall metabolism","Various metabolism",NA,2,"LicC","Choline-phosphate cytidylyltransferase",15,"Essential","SP_1267","SP_RS06210","SPT_RS04755","SPD_1123","SPD_RS05940"
"SPT_0959",534,1,0,5.34385563461631e-12,3568,"SPT_RS04745","19F",0.00815635127998137,372,371,TRUE,0.470136164346707,"SP_1269","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"LicA","Choline kinase",15,"Essential","SP_1269","SP_RS06220","SPT_RS04745","SPD_1125","SPD_RS05950"
"SPT_0641",538,15,525.493622576319,0.001640270633222,2906,"SPT_RS03195","19F",0.00718269965397697,372,371,FALSE,0.42617193722122,"SP_0616","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"fibB","beta-lactam resistance factor",0,"Nonessential","SP_0616","SP_RS03025","SPT_RS03195","SPD_0536","SPD_RS02875"
"SPT_0640",539,14,822.351474431432,0.000662295434980602,1671,"SPT_RS03190","19F",0.00339112258761102,372,371,FALSE,0.378190541750349,"SP_0615","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"fibA","Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)",0,"Nonessential","SP_0615","SP_RS03020","SPT_RS03190","SPD_0535","SPD_RS02870"
"SPT_1761",543,3,1004,1.05847296123341e-10,3548,"SPT_RS08775","19F",0.00197971671871335,372,371,TRUE,1.08387803230462,"SP_1845","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"exoA","Exodeoxyribonuclease",15,"Essential","SP_1845","SP_RS09150","SPT_RS08775","SPD_1626","SPD_RS08595"
"SPT_0439",544,1,0,1.3392579478016e-11,1675,"SPT_RS02215","19F",0.00871616915681724,371,370,FALSE,0.693208965156145,"SP_0401","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","RecD-like helicase",0,"Nonessential","SP_0401","SP_RS01990","SPT_RS02215","SPD_0366","SPD_RS01965"
"SPT_0941",546,4,0,9.50163595229145e-06,1980,"SPT_RS04665","19F",0.00349914042672131,372,371,FALSE,2.40392321204953,"SP_1286","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Nucleotide metabolism",NA,2,"UraA","Uracil:proton symporter",0,"Nonessential","SP_1286","SP_RS06305","SPT_RS04665","SPD_1141","SPD_RS06035"
"SPT_1169",547,4,0,6.33105143275681e-05,443,"SPT_RS05790","19F",0.00290639585411459,372,371,FALSE,2.48988927392277,"SP_1124","Cell Wall","METABOLISM","METABOLISM",NA,"Cell wall metabolism","Carbohydrate metabolism",NA,2,"glgA","",0,"Nonessential","SP_1124","SP_RS05565","SPT_RS05790","SPD_1008","SPD_RS05375"
"SPT_2028",548,5,0,0.00153383548900023,3917,"SPT_RS10045","19F",0.0083006959169653,370,370,FALSE,1.6902530435185,"SP_2033","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"araD","L-ribulose-5-phosphate 4-epimerase",0,"Nonessential","SP_2033","SP_RS10280","SPT_RS10045","SPD_1842","SPD_RS09725"
"SPT_0528",550,1,0,5.47483785090789e-18,2744,"SPT_RS02630","19F",0.00266716966896163,372,371,FALSE,0.925883518424519,"SP_0488","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","",0,"Nonessential","SP_0488","SP_RS02405","SPT_RS02630","SPD_0437","SPD_RS02325"
"SPT_1156",551,1,0,5.01068459711395e-18,3329,"SPT_RS05720","19F",0.00251632536931897,372,371,FALSE,0.943653130852231,"SP_1110","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"ribC","bifunctional riboflavin kinase/FMN adenylyltransferase",15,"Essential","SP_1110","SP_RS05495","SPT_RS05720","SPD_0994","SPD_RS05300"
"SPT_1325",552,6,6.10909659686786,0.0370495892665406,2477,"SPT_RS06580","19F",0.00774559734221683,372,371,FALSE,2.31166218484053,"SP_0876","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"fruK","1-phosphofructokinase",2,"Evolvable.Essential","SP_0876","SP_RS04320","SPT_RS06580","SPD_0772","SPD_RS04095"
"SPT_0426",553,2,4,1.36540624089743e-17,3976,"SPT_RS02150","19F",0.00681094991579102,372,371,TRUE,0.42404491776781,"SP_0381","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaK1","Mevalonate kinase (EC 2.7.1.36)",15,"Essential","SP_0381","SP_RS01870","SPT_RS02150","SPD_0346","SPD_RS01840"
"SPT_1143",554,2,0,1.01661583721632e-08,3722,"SPT_RS05660","19F",0.00225411358122403,372,371,TRUE,0.631630545014007,"SP_1098","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"ppnK","inorganic polyphosphate/ATP-NAD kinase",15,"Essential","SP_1098","SP_RS05435","SPT_RS05660","SPD_0983","SPD_RS05240"
"SPT_0903",555,2,499.585154448547,0.00526084385518102,3939,"SPT_RS04480","19F",0.0183307683419614,372,371,FALSE,0.25543148514401,"SP_1370","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"AroK","Shikimate kinase I",0,"Nonessential","SP_1370","SP_RS06715","SPT_RS04480","SPD_1204","SPD_RS06355"
"SPT_2180",556,2,503,0.000173258465487512,3008,"SPT_RS10795","19F",0.037555696805016,353,328,FALSE,1.49193515667617,"SP_2167","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"fucK","L-fuculose kinase fucK",0,"Nonessential","SP_2167","SP_RS11055","SPT_RS10795","SPD_1995","SPD_RS10480"
"SPT_2171",557,1,0,2.12893191323883e-06,2892,"SPT_RS10750","19F",0.0142675405470354,372,370,FALSE,0.806829086767948,"SP_2158","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"fucI","L-fucose isomerase",0,"Nonessential","SP_2158","SP_RS11010","SPT_RS10750","SPD_1986","SPD_RS10435"
"SPT_1267",558,1,0,0.000618014725133665,3481,"SPT_RS06285","19F",0.0128477789042701,372,371,FALSE,0.753587438187319,"SP_0932","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"proA","gamma-glutamyl phosphate reductase",0,"Nonessential","SP_0932","SP_RS04610","SPT_RS06285","SPD_0823","SPD_RS04380"
"SPT_2106",559,2,90.8771510202766,0.00118623425435902,2087,"SPT_RS10430","19F",0.00404040097502163,372,371,FALSE,0.502151607389626,"SP_2097","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",0,"Nonessential","SP_2097","SP_RS10680","SPT_RS10430","SPD_1923","SPD_RS10120"
"SPT_1623",560,2,0,0.000175900100512644,3345,"SPT_RS08075","19F",0.176945986615653,654,371,FALSE,0.718894951409249,"SP_1685","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NanE2","Putative N-acetylmannosamine-6-phosphate 2-epimerase",0,"Nonessential","SP_1685","SP_RS08325","SPT_RS08075","SPD_1497","SPD_RS07900"
"SPT_0973",561,1,0,1.14773633047369e-05,2340,"SPT_RS04810","19F",0.0224811192644106,372,370,FALSE,2.37142257057699,"SP_1255","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"LeuD","3-isopropylmalate dehydratase, small subunit",0,"Nonessential","SP_1255","SP_RS06150","SPT_RS04810","SPD_1113","SPD_RS05885"
"SPT_0367",562,1,0,0.00703827175784941,1828,"SPT_RS01860","19F",0.00593522066701884,370,370,FALSE,2.11716412036828,"SP_0318","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Carbohydrate kinase",0,"Nonessential","SP_0318","SP_RS01545","SPT_RS01860","SPD_0290","SPD_RS01550"
"SPT_0885",563,2,0,0.0105138596269584,2710,"SPT_RS04385","19F",0.00544075738249846,372,371,FALSE,0.313016141791978,"SP_1390","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MurB","UDP-N-acetylenolpyruvoylglucosamine reductase",15,"Essential","SP_1390","SP_RS06815","SPT_RS04385","SPD_1222","SPD_RS06450"
"SPT_0742",564,2,0,9.40915768845091e-18,500,"SPT_RS03700","19F",0.0048261690782012,372,371,FALSE,0.950370318493018,"SP_0726","Intracellular","METABOLISM",NA,NA,"Cofactor and vitamin metabolism",NA,NA,1,"thiD","bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase",0,"Nonessential","SP_0726","SP_RS03555","SPT_RS03700","SPD_0632","SPD_RS03375"
"SPT_0399",1,6,448.321815976177,9.04342797744762e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02025","n.p.","n.p"
"SPT_0184",326,28,112.799471401842,0.0602163269791432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP_0138","SP_RS00710","n.p","SPD_0141","SPD_RS00785"
"SPT_0922",167,30,87.8474040939229,0.0532706821092823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS04570","n.p.","n.p"
"SPT_0083",157,7,350.848299885178,0.00992357450488762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS00425","n.p.","n.p"
"SPT_1880",39,4,0,1.05661924683913e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS09350","n.p.","n.p"
"SPT_1006",163,1,0,4.61351761793489e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS04970","n.p.","n.p"
"SPT_1032",339,20,78.2509336828816,0.0133984872860408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","n.p","SPD_1054","SPD_RS05595"
"SPT_0400",474,4,231.276984725633,1.00140849166796e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02030","n.p.","n.p"
"SPT_0405",535,2,253.456804761048,4.19124623105088e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02055","SPD_0330","SPD_RS01755"
"SPT_0751",61,40,1176.85395765208,0.201367028097298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS03740","SPD_0640","SPD_RS03415"
"SPT_0396",332,7,1291.77584958556,1.34667854178508e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","n.p","SPD_0319","SPD_RS01700"
"SPT_0404",536,2,129.720450223342,4.61197379747223e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02050","SPD_0329","SPD_RS01750"
"SPT_0406",537,4,436.326696640953,3.33422933734423e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02060","SPD_0331","SPD_RS01760"
"SPT_0403",404,4,6302.40979079694,3.40634206348787e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02045","SPD_0328","SPD_RS01745"
"SPT_0401",545,4,29.8663323888857,3.34596755000674e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02035","n.p.","n.p"
"SPT_1878",235,19,1925.86907897976,0.000762140263867752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS09340","n.p.","n.p"
"SPT_2038",202,4,0,1.90041280781668e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP_2043","n.p","n.p","SPD_1852","n.p"
"SPT_0723",373,20,87.8474040939229,0.0381543387749495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS03605","SPD_0617","SPD_RS03300"
"SPT_0147",361,8,554.033458979213,0.010919799821887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS00745","SPD_0110","SPD_RS00575"
"SPT_0971",549,2,503,0.000934060099178697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS04800","SPD_1115","SPD_RS05895"
"SPT_0397",225,6,448.321815976177,9.04342797744601e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n.p.","n.p","SPT_RS02015","n.p.","n.p"
"SPT_1327",161,4,0,1.28072336321587e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPT_1845",283,5,0,0.000566816062431586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPT_0398",2,6,448.321815976177,9.04342797744723e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPT_1718",244,3,0,8.68971774325752e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPT_1830",205,4,0,0.00012107742041736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
